,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
57,2016-08-04,488.75,,,,,,,,,,,0
58,2016-08-05,495.0,SLD,-10.0,487.0,2016-08-05,WEAT US EQUITY_MWEC1 COMDTY_5,EXIT,,2016-08-05,,487.0,0
59,2016-08-05,495.0,SLD,-10.0,487.0,2016-08-05,WEAT US EQUITY_MWEC1 COMDTY_6,EXIT,,2016-08-05,,487.0,0
60,2016-08-08,499.5,,,,,,,,,,,0
61,2016-08-09,498.25,,,,,,,,,,,0
62,2016-08-10,501.25,,,,,,,,,,,0
63,2016-08-11,503.5,,,,,,,,,,,0
64,2016-08-12,513.75,,,,,,,,,,,0
65,2016-08-15,515.25,,,,,,,,,,,0
66,2016-08-16,516.5,,,,,,,,,,,0
67,2016-08-17,524.25,,,,,,,,,,,0
68,2016-08-18,527.75,,,,,,,,,,,0
69,2016-08-19,530.75,,,,,,,,,,,0
70,2016-08-22,532.0,,,,,,,,,,,0
71,2016-08-23,515.75,,,,,,,,,,,0
72,2016-08-24,501.75,,,,,,,,,,,0
73,2016-08-25,497.75,,,,,,,,,,,0
74,2016-08-26,492.5,BOT,10.0,496.25,2016-08-26,WEAT US EQUITY_MWEC1 COMDTY_7,ENTER,,2016-08-26,,496.25,0
75,2016-08-29,488.25,,,,,,,,,,,0
76,2016-08-30,490.75,,,,,,,,,,,0
77,2016-08-31,485.75,,,,,,,,,,,0
78,2016-09-01,490.5,,,,,,,,,,,0
79,2016-09-06,490.0,SLD,-10.0,492.25,2016-09-06,WEAT US EQUITY_MWEC1 COMDTY_7,EXIT,,2016-09-06,,492.25,0
80,2016-09-07,491.75,,,,,,,,,,,0
81,2016-09-08,495.0,,,,,,,,,,,0
82,2016-09-09,498.5,,,,,,,,,,,0
83,2016-09-12,499.75,,,,,,,,,,,0
84,2016-09-15,491.25,,,,,,,,,,,0
85,2016-09-16,492.75,BOT,10.0,491.0,2016-09-16,WEAT US EQUITY_MWEC1 COMDTY_8,ENTER,,2016-09-16,,491.0,0
86,2016-09-19,492.5,,,,,,,,,,,0
87,2016-09-20,491.25,,,,,,,,,,,0
88,2016-09-21,494.75,,,,,,,,,,,0
89,2016-09-22,501.25,,,,,,,,,,,0
90,2016-09-23,503.75,BOT,10.0,500.75,2016-09-23,WEAT US EQUITY_MWEC1 COMDTY_9,ENTER,,2016-09-23,,500.75,0
91,2016-09-26,494.5,,,,,,,,,,,0
92,2016-09-27,502.75,,,,,,,,,,,0
93,2016-09-28,508.5,,,,,,,,,,,0
94,2016-09-29,509.75,,,,,,,,,,,0
95,2016-09-30,514.5,SLD,-10.0,508.25,2016-09-30,WEAT US EQUITY_MWEC1 COMDTY_8,EXIT,,2016-09-30,,508.25,0
96,2016-09-30,514.5,SLD,-10.0,508.25,2016-09-30,WEAT US EQUITY_MWEC1 COMDTY_9,EXIT,,2016-09-30,,508.25,0
97,2016-10-03,516.25,,,,,,,,,,,0
98,2016-10-04,522.25,,,,,,,,,,,0
99,2016-10-05,524.5,,,,,,,,,,,0
100,2016-10-06,524.75,,,,,,,,,,,0
101,2016-10-07,522.0,,,,,,,,,,,0
102,2016-10-10,522.25,,,,,,,,,,,0
103,2016-10-11,524.25,,,,,,,,,,,0
104,2016-10-12,521.75,,,,,,,,,,,0
105,2016-10-13,532.0,,,,,,,,,,,0
106,2016-10-14,528.5,BOT,10.0,531.5,2016-10-14,WEAT US EQUITY_MWEC1 COMDTY_10,ENTER,,2016-10-14,,531.5,0
107,2016-10-17,529.0,,,,,,,,,,,0
108,2016-10-18,527.75,,,,,,,,,,,0
109,2016-10-19,530.75,,,,,,,,,,,0
110,2016-10-20,531.25,,,,,,,,,,,0
111,2016-10-21,529.0,SLD,-10.0,531.25,2016-10-21,WEAT US EQUITY_MWEC1 COMDTY_10,EXIT,,2016-10-21,,531.25,0
112,2016-10-24,524.75,,,,,,,,,,,0
113,2016-10-25,524.0,,,,,,,,,,,0
114,2016-10-26,525.5,,,,,,,,,,,0
115,2016-10-27,525.5,,,,,,,,,,,0
116,2016-10-28,524.5,BOT,10.0,525.0,2016-10-28,WEAT US EQUITY_MWEC1 COMDTY_11,ENTER,,2016-10-28,,525.0,0
117,2016-10-31,526.75,,,,,,,,,,,0
