,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
119,2016-10-13,531.75,,,,,,,,,,,0
120,2016-10-14,532.25,,,,,,,,,,,0
121,2016-10-17,533.5,,,,,,,,,,,0
122,2016-10-18,532.25,,,,,,,,,,,0
123,2016-10-19,534.0,,,,,,,,,,,0
124,2016-10-20,534.75,,,,,,,,,,,0
125,2016-10-21,532.25,BOT,9.0,535.75,2016-10-21,WEAT US EQUITY_MWEC2 COMDTY_11,ENTER,,2016-10-21,,535.75,0
126,2016-10-24,529.75,,,,,,,,,,,0
127,2016-10-25,528.75,,,,,,,,,,,0
128,2016-10-26,531.0,,,,,,,,,,,0
129,2016-10-27,531.5,,,,,,,,,,,0
130,2016-10-28,530.75,BOT,9.0,530.75,2016-10-28,WEAT US EQUITY_MWEC2 COMDTY_12,ENTER,,2016-10-28,,530.75,0
131,2016-10-31,533.5,,,,,,,,,,,0
