,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
53,2021-08-06,916.25,BOT,6.0,903.75,2021-08-06,WEAT US EQUITY_MWEC1 COMDTY_6,ENTER,,2021-08-06,,903.75,0
54,2021-08-09,908.75,,,,,,,,,,,0
55,2021-08-10,915.5,,,,,,,,,,,0
56,2021-08-11,913.0,,,,,,,,,,,0
57,2021-08-12,932.75,,,,,,,,,,,0
58,2021-08-13,944.25,SLD,-6.0,929.75,2021-08-13,WEAT US EQUITY_MWEC1 COMDTY_6,EXIT,,2021-08-13,,929.75,0
59,2021-08-16,942.0,,,,,,,,,,,0
60,2021-08-17,921.0,,,,,,,,,,,0
61,2021-08-18,923.0,,,,,,,,,,,0
62,2021-08-19,917.0,,,,,,,,,,,0
63,2021-08-20,918.5,BOT,5.0,918.5,2021-08-20,WEAT US EQUITY_MWEC1 COMDTY_7,ENTER,,2021-08-20,,918.5,0
64,2021-08-23,924.75,,,,,,,,,,,0
65,2021-08-24,930.75,,,,,,,,,,,0
66,2021-08-25,925.25,,,,,,,,,,,0
67,2021-08-26,928.5,,,,,,,,,,,0
68,2021-08-27,936.25,SLD,-5.0,928.5,2021-08-27,WEAT US EQUITY_MWEC1 COMDTY_7,EXIT,,2021-08-27,,928.5,0
69,2021-08-30,920.0,,,,,,,,,,,0
70,2021-08-31,903.75,,,,,,,,,,,0
71,2021-09-01,899.5,,,,,,,,,,,0
72,2021-09-02,906.25,,,,,,,,,,,0
73,2021-09-03,915.5,BOT,6.0,921.25,2021-09-03,WEAT US EQUITY_MWEC1 COMDTY_8,ENTER,,2021-09-03,,921.25,0
74,2021-09-09,876.25,,,,,,,,,,,0
75,2021-09-10,883.25,BOT,6.0,865.0,2021-09-10,WEAT US EQUITY_MWEC1 COMDTY_9,ENTER,,2021-09-10,,865.0,0
76,2021-09-15,904.75,,,,,,,,,,,0
77,2021-09-16,906.5,,,,,,,,,,,0
78,2021-09-17,900.5,SLD,-6.0,905.5,2021-09-17,WEAT US EQUITY_MWEC1 COMDTY_8,EXIT,,2021-09-17,,905.5,0
79,2021-09-17,900.5,SLD,-6.0,905.5,2021-09-17,WEAT US EQUITY_MWEC1 COMDTY_9,EXIT,,2021-09-17,,905.5,0
80,2021-09-20,894.0,,,,,,,,,,,0
81,2021-09-21,887.75,,,,,,,,,,,0
82,2021-09-22,903.5,,,,,,,,,,,0
83,2021-09-23,911.5,,,,,,,,,,,0
84,2021-09-24,916.0,,,,,,,,,,,0
85,2021-09-27,921.5,,,,,,,,,,,0
86,2021-09-28,907.25,,,,,,,,,,,0
87,2021-09-29,903.5,,,,,,,,,,,0
88,2021-09-30,912.5,,,,,,,,,,,0
89,2021-10-01,929.0,,,,,,,,,,,0
90,2021-10-04,930.25,,,,,,,,,,,0
91,2021-10-05,925.5,,,,,,,,,,,0
92,2021-10-06,939.0,,,,,,,,,,,0
93,2021-10-07,942.25,,,,,,,,,,,0
94,2021-10-08,946.5,,,,,,,,,,,0
95,2021-10-11,945.5,,,,,,,,,,,0
96,2021-10-12,955.0,,,,,,,,,,,0
97,2021-10-13,948.75,,,,,,,,,,,0
98,2021-10-14,960.0,,,,,,,,,,,0
99,2021-10-15,968.75,,,,,,,,,,,0
100,2021-10-18,967.75,,,,,,,,,,,0
101,2021-10-19,974.25,,,,,,,,,,,0
102,2021-10-20,989.75,,,,,,,,,,,0
103,2021-10-21,985.25,,,,,,,,,,,0
104,2021-10-22,1013.0,,,,,,,,,,,0
105,2021-10-25,1027.0,,,,,,,,,,,0
106,2021-10-26,1021.5,,,,,,,,,,,0
107,2021-10-27,1022.0,,,,,,,,,,,0
108,2021-10-28,1037.5,,,,,,,,,,,0
109,2021-10-29,1052.25,,,,,,,,,,,0
