,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
95,2012-09-14,655.1,SLD,-8.0,649.8,2012-09-14,WEAT US EQUITY_RSC2 COMDTY_11,EXIT,,2012-09-14,,649.8,0
96,2012-09-17,625.4,,,,,,,,,,,0
97,2012-09-18,630.2,,,,,,,,,,,0
98,2012-09-19,638.2,,,,,,,,,,,0
99,2012-09-20,620.7,,,,,,,,,,,0
100,2012-09-21,616.2,BOT,8.0,624.7,2012-09-21,WEAT US EQUITY_RSC2 COMDTY_12,ENTER,,2012-09-21,,624.7,0
101,2012-09-24,614.9,,,,,,,,,,,0
102,2012-09-25,612.1,,,,,,,,,,,0
103,2012-09-26,598.5,,,,,,,,,,,0
104,2012-09-27,595.6,,,,,,,,,,,0
105,2012-09-28,601.8,SLD,-8.0,595.8,2012-09-28,WEAT US EQUITY_RSC2 COMDTY_12,EXIT,,2012-09-28,,595.8,0
106,2012-10-01,592.3,,,,,,,,,,,0
107,2012-10-02,585.5,,,,,,,,,,,0
108,2012-10-03,595.5,,,,,,,,,,,0
109,2012-10-04,604.5,,,,,,,,,,,0
110,2012-10-05,608.2,,,,,,,,,,,0
111,2012-10-09,610.3,,,,,,,,,,,0
112,2012-10-10,606.3,,,,,,,,,,,0
113,2012-10-11,620.0,,,,,,,,,,,0
114,2012-10-12,605.6,BOT,8.0,616.0,2012-10-12,WEAT US EQUITY_RSC2 COMDTY_13,ENTER,,2012-10-12,,616.0,0
115,2012-10-15,595.7,,,,,,,,,,,0
116,2012-10-16,604.8,,,,,,,,,,,0
117,2012-10-17,604.2,,,,,,,,,,,0
118,2012-10-18,610.2,,,,,,,,,,,0
119,2012-10-19,610.6,SLD,-8.0,608.4,2012-10-19,WEAT US EQUITY_RSC2 COMDTY_13,EXIT,,2012-10-19,,608.4,0
120,2012-10-22,614.2,,,,,,,,,,,0
121,2012-10-23,616.5,,,,,,,,,,,0
122,2012-10-24,622.1,,,,,,,,,,,0
123,2012-10-25,616.7,,,,,,,,,,,0
124,2012-10-26,619.9,BOT,8.0,615.4,2012-10-26,WEAT US EQUITY_RSC2 COMDTY_14,ENTER,,2012-10-26,,615.4,0
125,2012-10-31,615.6,,,,,,,,,,,0
