,Date,closeprice,Side,Shares,Price,executeddate,modelref,OrderRef,ordertime,exetime,ordercanceltime,OrderPrice,commission
106,2014-09-29,405.4,,,,,,,,,,,0
107,2014-09-30,402.5,,,,,,,,,,,0
108,2014-10-01,402.3,,,,,,,,,,,0
109,2014-10-02,404.3,,,,,,,,,,,0
110,2014-10-03,409.9,SLD,-12.0,404.3,2014-10-03,WEAT US EQUITY_RSC2 COMDTY_11,EXIT,,2014-10-03,,404.3,0
111,2014-10-03,409.9,SLD,-12.0,404.3,2014-10-03,WEAT US EQUITY_RSC2 COMDTY_12,EXIT,,2014-10-03,,404.3,0
112,2014-10-03,409.9,SLD,-12.0,404.3,2014-10-03,WEAT US EQUITY_RSC2 COMDTY_13,EXIT,,2014-10-03,,404.3,0
113,2014-10-06,419.6,,,,,,,,,,,0
114,2014-10-07,419.2,,,,,,,,,,,0
115,2014-10-08,412.7,,,,,,,,,,,0
116,2014-10-09,411.3,,,,,,,,,,,0
117,2014-10-10,405.2,BOT,12.0,411.1,2014-10-10,WEAT US EQUITY_RSC2 COMDTY_14,ENTER,,2014-10-10,,411.1,0
118,2014-10-14,411.8,,,,,,,,,,,0
119,2014-10-15,414.8,,,,,,,,,,,0
120,2014-10-16,416.4,,,,,,,,,,,0
121,2014-10-17,413.8,SLD,-12.0,417.0,2014-10-17,WEAT US EQUITY_RSC2 COMDTY_14,EXIT,,2014-10-17,,417.0,0
122,2014-10-20,408.1,,,,,,,,,,,0
123,2014-10-21,407.1,,,,,,,,,,,0
124,2014-10-22,417.1,,,,,,,,,,,0
125,2014-10-23,421.3,,,,,,,,,,,0
126,2014-10-24,411.4,BOT,12.0,421.5,2014-10-24,WEAT US EQUITY_RSC2 COMDTY_15,ENTER,,2014-10-24,,421.5,0
127,2014-10-27,420.5,,,,,,,,,,,0
128,2014-10-28,425.0,,,,,,,,,,,0
129,2014-10-29,431.5,,,,,,,,,,,0
130,2014-10-30,434.6,,,,,,,,,,,0
131,2014-10-31,439.0,SLD,-12.0,433.0,2014-10-31,WEAT US EQUITY_RSC2 COMDTY_15,EXIT,,2014-10-31,,433.0,0
